,position,token,information_gain,total_ocurences,total_flaky_occurences,total_nonflaky_occurences
552,552,function,3.619408903985169e-06,7,0,7
553,553,interface,3.619408903985169e-06,7,0,7
554,554,of,3.619408903985169e-06,7,0,7
555,555,readFile,3.619408903985169e-06,7,0,7
556,556,toHaveLength,3.619408903985169e-06,7,0,7
557,557,'#random-number',3.1019972950539765e-06,6,0,6
558,558,6,3.1019972950539765e-06,6,0,6
559,559,evilObj,3.1019972950539765e-06,6,0,6
560,560,randomNumber,3.1019972950539765e-06,6,0,6
561,561,trapElement,3.1019972950539765e-06,6,0,6
562,562,currentPadding,3.101997295053326e-06,6,0,6
563,563,extends,3.101997295053326e-06,6,0,6
564,564,getElements,3.101997295053326e-06,6,0,6
565,565,getNextActiveElement,3.101997295053326e-06,6,0,6
566,566,isDisabled,3.101997295053326e-06,6,0,6
567,567,matchDom,3.101997295053326e-06,6,0,6
568,568,tag,3.101997295053326e-06,6,0,6
569,569,"""name""",3.1019972950528923e-06,6,0,6
570,570,'a1',3.1019972950528923e-06,6,0,6
571,571,'content',3.1019972950528923e-06,6,0,6
572,572,Simulator,3.1019972950528923e-06,6,0,6
573,573,f,3.1019972950528923e-06,6,0,6
574,574,matchers,3.1019972950528923e-06,6,0,6
575,575,msg,3.1019972950528923e-06,6,0,6
576,576,onReceive,3.1019972950528923e-06,6,0,6
577,577,pagePath,3.1019972950528923e-06,6,0,6
578,578,startService,3.1019972950528923e-06,6,0,6
579,579,swipe,3.1019972950528923e-06,6,0,6
580,580,toInclude,3.1019972950528923e-06,6,0,6
581,581,"""action.bound""",3.1019972950526754e-06,6,0,6
582,582,'srcset',3.1019972950526754e-06,6,0,6
583,583,'two',3.1019972950526754e-06,6,0,6
584,584,_event,3.1019972950526754e-06,6,0,6
585,585,alias,3.1019972950526754e-06,6,0,6
586,586,attribs,3.1019972950526754e-06,6,0,6
587,587,author,3.1019972950526754e-06,6,0,6
588,588,cnt,3.1019972950526754e-06,6,0,6
589,589,getByText,3.1019972950526754e-06,6,0,6
590,590,getElement,3.1019972950526754e-06,6,0,6
591,591,increment,3.1019972950526754e-06,6,0,6
592,592,oneState,3.1019972950526754e-06,6,0,6
593,593,toggleMachine,3.1019972950526754e-06,6,0,6
594,594,tooltipShown,3.1019972950526754e-06,6,0,6
595,595,ui,3.1019972950526754e-06,6,0,6
596,596,unbound,3.1019972950526754e-06,6,0,6
597,597,userModel,3.1019972950526754e-06,6,0,6
598,598,"""test""",3.1019972950522418e-06,6,0,6
599,599,'.alert',3.1019972950522418e-06,6,0,6
600,600,'PING',3.1019972950522418e-06,6,0,6
601,601,'disabled',3.1019972950522418e-06,6,0,6
602,602,'done',3.1019972950522418e-06,6,0,6
603,603,'fail',3.1019972950522418e-06,6,0,6
604,604,'inactive',3.1019972950522418e-06,6,0,6
605,605,'keydown',3.1019972950522418e-06,6,0,6
606,606,'left',3.1019972950522418e-06,6,0,6
607,607,'second',3.1019972950522418e-06,6,0,6
608,608,'static',3.1019972950522418e-06,6,0,6
609,609,1024,3.1019972950522418e-06,6,0,6
610,610,EVENT,3.1019972950522418e-06,6,0,6
611,611,TextRenderer,3.1019972950522418e-06,6,0,6
612,612,comp,3.1019972950522418e-06,6,0,6
613,613,createElement,3.1019972950522418e-06,6,0,6
614,614,expectedElements,3.1019972950522418e-06,6,0,6
615,615,interpret,3.1019972950522418e-06,6,0,6
616,616,keydownEscape,3.1019972950522418e-06,6,0,6
617,617,layout,3.1019972950522418e-06,6,0,6
618,618,opts,3.1019972950522418e-06,6,0,6
619,619,pageProps,3.1019972950522418e-06,6,0,6
620,620,persistedState,3.1019972950522418e-06,6,0,6
621,621,revalidateData,3.1019972950522418e-06,6,0,6
622,622,selector,3.1019972950522418e-06,6,0,6
623,623,spyHide,3.1019972950522418e-06,6,0,6
624,624,stringify,3.1019972950522418e-06,6,0,6
625,625,val1,3.1019972950522418e-06,6,0,6
626,626,val2,3.1019972950522418e-06,6,0,6
627,627,"""text/javascript""",2.5847035046151594e-06,5,0,5
628,628,$a,2.5847035046151594e-06,5,0,5
629,629,'#time',2.5847035046151594e-06,5,0,5
630,630,'location.pathname',2.5847035046151594e-06,5,0,5
631,631,'yellow',2.5847035046151594e-06,5,0,5
632,632,Foo,2.5847035046151594e-06,5,0,5
633,633,PropTypes,2.5847035046151594e-06,5,0,5
634,634,TEST_KEY,2.5847035046151594e-06,5,0,5
635,635,TOGGLE,2.5847035046151594e-06,5,0,5
636,636,_getTipElement,2.5847035046151594e-06,5,0,5
637,637,activeElement,2.5847035046151594e-06,5,0,5
638,638,activities,2.5847035046151594e-06,5,0,5
639,639,actor,2.5847035046151594e-06,5,0,5
640,640,add,2.5847035046151594e-06,5,0,5
641,641,appPort,2.5847035046151594e-06,5,0,5
642,642,btnEl,2.5847035046151594e-06,5,0,5
643,643,checkLink,2.5847035046151594e-06,5,0,5
644,644,createSpy,2.5847035046151594e-06,5,0,5
645,645,depth,2.5847035046151594e-06,5,0,5
646,646,double,2.5847035046151594e-06,5,0,5
647,647,el1,2.5847035046151594e-06,5,0,5
648,648,expectedStateValues,2.5847035046151594e-06,5,0,5
649,649,flowBound,2.5847035046151594e-06,5,0,5
650,650,initialTime,2.5847035046151594e-06,5,0,5
651,651,ogImageUrl,2.5847035046151594e-06,5,0,5
652,652,server,2.5847035046151594e-06,5,0,5
653,653,stateValues,2.5847035046151594e-06,5,0,5
654,654,tabEl,2.5847035046151594e-06,5,0,5
655,655,typeCheckFail,2.5847035046151594e-06,5,0,5
656,656,"""ja""",2.5847035046147257e-06,5,0,5
657,657,"'      <img alt="""">'",2.5847035046147257e-06,5,0,5
658,658,'#nanoid',2.5847035046147257e-06,5,0,5
659,659,'</ul>',2.5847035046147257e-06,5,0,5
660,660,'A2',2.5847035046147257e-06,5,0,5
661,661,'anonymous',2.5847035046147257e-06,5,0,5
662,662,'bla',2.5847035046147257e-06,5,0,5
663,663,'data-next-font',2.5847035046147257e-06,5,0,5
664,664,'next.config.js',2.5847035046147257e-06,5,0,5
665,665,32,2.5847035046147257e-06,5,0,5
666,666,C,2.5847035046147257e-06,5,0,5
667,667,PageProps,2.5847035046147257e-06,5,0,5
668,668,ToolbarButtonRenderer,2.5847035046147257e-06,5,0,5
669,669,_popper,2.5847035046147257e-06,5,0,5
670,670,clickEvent,2.5847035046147257e-06,5,0,5
671,671,el2,2.5847035046147257e-06,5,0,5
672,672,element2,2.5847035046147257e-06,5,0,5
673,673,getRequests,2.5847035046147257e-06,5,0,5
674,674,h,2.5847035046147257e-06,5,0,5
675,675,id2,2.5847035046147257e-06,5,0,5
676,676,keepAlive,2.5847035046147257e-06,5,0,5
677,677,mapping,2.5847035046147257e-06,5,0,5
678,678,mouseOverEvent,2.5847035046147257e-06,5,0,5
679,679,newNumber,2.5847035046147257e-06,5,0,5
680,680,renameFile,2.5847035046147257e-06,5,0,5
681,681,res4,2.5847035046147257e-06,5,0,5
682,682,runtime,2.5847035046147257e-06,5,0,5
683,683,shownCallback,2.5847035046147257e-06,5,0,5
684,684,stripAnsi,2.5847035046147257e-06,5,0,5
685,685,toBeCalledWith,2.5847035046147257e-06,5,0,5
686,686,toHaveBeenCalledTimes,2.5847035046147257e-06,5,0,5
687,687,'manual',2.584703504614509e-06,5,0,5
688,688,"""href""",2.584703504614509e-06,5,0,5
689,689,"""observable""",2.584703504614509e-06,5,0,5
690,690,"""rel""",2.584703504614509e-06,5,0,5
691,691,$icon,2.584703504614509e-06,5,0,5
692,692,'#catchall',2.584703504614509e-06,5,0,5
693,693,'#page-type',2.584703504614509e-06,5,0,5
694,694,'1',2.584703504614509e-06,5,0,5
695,695,'cache-control',2.584703504614509e-06,5,0,5
696,696,'first',2.584703504614509e-06,5,0,5
697,697,'myChild',2.584703504614509e-06,5,0,5
698,698,'shown.bs.collapse',2.584703504614509e-06,5,0,5
699,699,'window.history.length',2.584703504614509e-06,5,0,5
700,700,Function,2.584703504614509e-06,5,0,5
701,701,MachineEvent,2.584703504614509e-06,5,0,5
702,702,React,2.584703504614509e-06,5,0,5
703,703,Store,2.584703504614509e-06,5,0,5
704,704,boolean,2.584703504614509e-06,5,0,5
705,705,box,2.584703504614509e-06,5,0,5
706,706,callbackSpy,2.584703504614509e-06,5,0,5
707,707,clock,2.584703504614509e-06,5,0,5
708,708,dataRouteRegex,2.584703504614509e-06,5,0,5
709,709,deepEqual,2.584703504614509e-06,5,0,5
710,710,eventLog,2.584703504614509e-06,5,0,5
711,711,find,2.584703504614509e-06,5,0,5
712,712,findByText,2.584703504614509e-06,5,0,5
713,713,finished,2.584703504614509e-06,5,0,5
714,714,fireEvent,2.584703504614509e-06,5,0,5
715,715,forEach,2.584703504614509e-06,5,0,5
716,716,getSortedRoutes,2.584703504614509e-06,5,0,5
717,717,globalImports,2.584703504614509e-06,5,0,5
718,718,hostname,2.584703504614509e-06,5,0,5
719,719,invokeCounter,2.584703504614509e-06,5,0,5
720,720,isObservable,2.584703504614509e-06,5,0,5
721,721,jest,2.584703504614509e-06,5,0,5
722,722,localId,2.584703504614509e-06,5,0,5
723,723,method,2.584703504614509e-06,5,0,5
724,724,one,2.584703504614509e-06,5,0,5
725,725,popoverDisplayed,2.584703504614509e-06,5,0,5
726,726,process,2.584703504614509e-06,5,0,5
727,727,section,2.584703504614509e-06,5,0,5
728,728,simpleState,2.584703504614509e-06,5,0,5
729,729,spawn,2.584703504614509e-06,5,0,5
730,730,spy2,2.584703504614509e-06,5,0,5
731,731,titleTag,2.584703504614509e-06,5,0,5
732,732,toBeUndefined,2.584703504614509e-06,5,0,5
733,733,toMatchObject,2.584703504614509e-06,5,0,5
734,734,todo,2.584703504614509e-06,5,0,5
735,735,"""content""",2.0675274811172897e-06,4,0,4
736,736,"""double""",2.0675274811172897e-06,4,0,4
737,737,"""type""",2.0675274811172897e-06,4,0,4
738,738,'  </li>',2.0675274811172897e-06,4,0,4
739,739,'#page',2.0675274811172897e-06,4,0,4
740,740,'#props',2.0675274811172897e-06,4,0,4
741,741,'.active',2.0675274811172897e-06,4,0,4
742,742,'/something',2.0675274811172897e-06,4,0,4
743,743,'count',2.0675274811172897e-06,4,0,4
744,744,'e',2.0675274811172897e-06,4,0,4
745,745,'go',2.0675274811172897e-06,4,0,4
746,746,'latest',2.0675274811172897e-06,4,0,4
747,747,'render-id',2.0675274811172897e-06,4,0,4
748,748,CACHE_HEADERS,2.0675274811172897e-06,4,0,4
749,749,age,2.0675274811172897e-06,4,0,4
750,750,asPath,2.0675274811172897e-06,4,0,4
751,751,babel,2.0675274811172897e-06,4,0,4
752,752,backdrop,2.0675274811172897e-06,4,0,4
753,753,buttonEl,2.0675274811172897e-06,4,0,4
754,754,calls,2.0675274811172897e-06,4,0,4
755,755,configDir,2.0675274811172897e-06,4,0,4
756,756,custom,2.0675274811172897e-06,4,0,4
757,757,delays,2.0675274811172897e-06,4,0,4
758,758,elementSelector,2.0675274811172897e-06,4,0,4
759,759,execute,2.0675274811172897e-06,4,0,4
760,760,getPaddingAttr,2.0675274811172897e-06,4,0,4
761,761,inc,2.0675274811172897e-06,4,0,4
762,762,initial$,2.0675274811172897e-06,4,0,4
763,763,newRes,2.0675274811172897e-06,4,0,4
764,764,node,2.0675274811172897e-06,4,0,4
765,765,offset,2.0675274811172897e-06,4,0,4
766,766,oldValue,2.0675274811172897e-06,4,0,4
767,767,replace,2.0675274811172897e-06,4,0,4
768,768,scroll,2.0675274811172897e-06,4,0,4
769,769,scrollBarWidth,2.0675274811172897e-06,4,0,4
770,770,shortestPaths,2.0675274811172897e-06,4,0,4
771,771,store1,2.0675274811172897e-06,4,0,4
772,772,store2,2.0675274811172897e-06,4,0,4
773,773,tabEl1,2.0675274811172897e-06,4,0,4
774,774,targetSelector,2.0675274811172897e-06,4,0,4
775,775,testElementIsActiveAfterScroll,2.0675274811172897e-06,4,0,4
776,776,testInt,2.0675274811172897e-06,4,0,4
777,777,testString,2.0675274811172897e-06,4,0,4
778,778,toHaveProperty,2.0675274811172897e-06,4,0,4
779,779,trim,2.0675274811172897e-06,4,0,4
780,780,zeroState,2.0675274811172897e-06,4,0,4
781,781,'#pathname',2.067527481116639e-06,4,0,4
782,782,'#query',2.067527481116639e-06,4,0,4
783,783,'hello',2.067527481116639e-06,4,0,4
784,784,"""flow""",2.067527481116639e-06,4,0,4
785,785,"""flow.bound""",2.067527481116639e-06,4,0,4
786,786,"""http://localhost/style.css""",2.067527481116639e-06,4,0,4
787,787,"""observable.ref""",2.067527481116639e-06,4,0,4
788,788,"""observable.shallow""",2.067527481116639e-06,4,0,4
789,789,"""parent""",2.067527481116639e-06,4,0,4
790,790,"""report-end""",2.067527481116639e-06,4,0,4
791,791,"""stylesheet""",2.067527481116639e-06,4,0,4
792,792,'#__NEXT_DATA__',2.067527481116639e-06,4,0,4
793,793,'#inc',2.067527481116639e-06,4,0,4
794,794,'#not-found-component',2.067527481116639e-06,4,0,4
795,795,'/test.png',2.067527481116639e-06,4,0,4
796,796,'BAZ',2.067527481116639e-06,4,0,4
797,797,'DEC',2.067527481116639e-06,4,0,4
798,798,'POWER',2.067527481116639e-06,4,0,4
799,799,'RAISED',2.067527481116639e-06,4,0,4
800,800,'SOME_EVENT',2.067527481116639e-06,4,0,4
801,801,'UPDATE_AGE',2.067527481116639e-06,4,0,4
802,802,'UPDATE_NAME',2.067527481116639e-06,4,0,4
803,803,'bar1',2.067527481116639e-06,4,0,4
804,804,'collapsed',2.067527481116639e-06,4,0,4
805,805,'counting',2.067527481116639e-06,4,0,4
806,806,'eager',2.067527481116639e-06,4,0,4
807,807,'focus',2.067527481116639e-06,4,0,4
808,808,'focusin',2.067527481116639e-06,4,0,4
809,809,'foo-child',2.067527481116639e-06,4,0,4
810,810,'foobar',2.067527481116639e-06,4,0,4
811,811,'function',2.067527481116639e-06,4,0,4
812,812,'meta',2.067527481116639e-06,4,0,4
813,813,'middleware-rewrite',2.067527481116639e-06,4,0,4
814,814,'next',2.067527481116639e-06,4,0,4
815,815,'next/dist/compiled/@next/react-refresh-utils/dist/loader',2.067527481116639e-06,4,0,4
816,816,'noscript',2.067527481116639e-06,4,0,4
817,817,'sample',2.067527481116639e-06,4,0,4
818,818,'size-adjust',2.067527481116639e-06,4,0,4
819,819,'sizes',2.067527481116639e-06,4,0,4
820,820,/hello.*?world/,2.067527481116639e-06,4,0,4
821,821,50,2.067527481116639e-06,4,0,4
822,822,BAR,2.067527481116639e-06,4,0,4
823,823,Cookie,2.067527481116639e-06,4,0,4
824,824,Event,2.067527481116639e-06,4,0,4
825,825,FOO,2.067527481116639e-06,4,0,4
826,826,Image,2.067527481116639e-06,4,0,4
827,827,MachineContext,2.067527481116639e-06,4,0,4
828,828,TestComponent,2.067527481116639e-06,4,0,4
829,829,_directionToOrder,2.067527481116639e-06,4,0,4
830,830,_styleguidist,2.067527481116639e-06,4,0,4
831,831,`start ${,2.067527481116639e-06,4,0,4
832,832,`stop ${,2.067527481116639e-06,4,0,4
833,833,acceptState,2.067527481116639e-06,4,0,4
834,834,actorRef,2.067527481116639e-06,4,0,4
835,835,after,2.067527481116639e-06,4,0,4
836,836,appProps,2.067527481116639e-06,4,0,4
837,837,arguments,2.067527481116639e-06,4,0,4
838,838,base,2.067527481116639e-06,4,0,4
839,839,callbackMachine,2.067527481116639e-06,4,0,4
840,840,className,2.067527481116639e-06,4,0,4
841,841,clickSpy,2.067527481116639e-06,4,0,4
842,842,compiler,2.067527481116639e-06,4,0,4
843,843,configResult,2.067527481116639e-06,4,0,4
844,844,cookie,2.067527481116639e-06,4,0,4
845,845,createScriptElement,2.067527481116639e-06,4,0,4
846,846,curUrl,2.067527481116639e-06,4,0,4
847,847,d1,2.067527481116639e-06,4,0,4
848,848,d2,2.067527481116639e-06,4,0,4
849,849,delayExprMachine,2.067527481116639e-06,4,0,4
850,850,didPartialPrefetch,2.067527481116639e-06,4,0,4
851,851,dropdownToggle,2.067527481116639e-06,4,0,4
852,852,dynamicMachine,2.067527481116639e-06,4,0,4
853,853,effect,2.067527481116639e-06,4,0,4
854,854,elements,2.067527481116639e-06,4,0,4
855,855,emitPopsStateEvent,2.067527481116639e-06,4,0,4
856,856,exampleMarkdown,2.067527481116639e-06,4,0,4
857,857,expectDone,2.067527481116639e-06,4,0,4
858,858,expectEnd,2.067527481116639e-06,4,0,4
859,859,experiments,2.067527481116639e-06,4,0,4
860,860,filteredTags,2.067527481116639e-06,4,0,4
861,861,fixtureState,2.067527481116639e-06,4,0,4
862,862,focusInListener,2.067527481116639e-06,4,0,4
863,863,fontFamily,2.067527481116639e-06,4,0,4
864,864,fooService,2.067527481116639e-06,4,0,4
865,865,getPathname,2.067527481116639e-06,4,0,4
866,866,getPrototypeOf,2.067527481116639e-06,4,0,4
867,867,hasClass,2.067527481116639e-06,4,0,4
868,868,hotModuleReplacementPlugin,2.067527481116639e-06,4,0,4
869,869,hrefs,2.067527481116639e-06,4,0,4
870,870,htmlWebpackPlugin,2.067527481116639e-06,4,0,4
871,871,idMachine,2.067527481116639e-06,4,0,4
872,872,in,2.067527481116639e-06,4,0,4
873,873,insideFocusable,2.067527481116639e-06,4,0,4
874,874,isFallback,2.067527481116639e-06,4,0,4
875,875,isNextDeploy,2.067527481116639e-06,4,0,4
876,876,isObservableObject,2.067527481116639e-06,4,0,4
877,877,item2,2.067527481116639e-06,4,0,4
878,878,keys,2.067527481116639e-06,4,0,4
879,879,mainMachine,2.067527481116639e-06,4,0,4
880,880,multiplier,2.067527481116639e-06,4,0,4
881,881,newValue,2.067527481116639e-06,4,0,4
882,882,normalizeRegEx,2.067527481116639e-06,4,0,4
883,883,noscript,2.067527481116639e-06,4,0,4
884,884,notFound,2.067527481116639e-06,4,0,4
885,885,object,2.067527481116639e-06,4,0,4
886,886,observe,2.067527481116639e-06,4,0,4
887,887,offState,2.067527481116639e-06,4,0,4
888,888,overflowY,2.067527481116639e-06,4,0,4
889,889,param,2.067527481116639e-06,4,0,4
890,890,pathExists,2.067527481116639e-06,4,0,4
891,891,popperConfig,2.067527481116639e-06,4,0,4
892,892,regex,2.067527481116639e-06,4,0,4
893,893,regexp,2.067527481116639e-06,4,0,4
894,894,relatedTarget,2.067527481116639e-06,4,0,4
895,895,renderToString,2.067527481116639e-06,4,0,4
896,896,restoredState,2.067527481116639e-06,4,0,4
897,897,rootDir,2.067527481116639e-06,4,0,4
898,898,sameState,2.067527481116639e-06,4,0,4
899,899,searchTerm,2.067527481116639e-06,4,0,4
900,900,some,2.067527481116639e-06,4,0,4
901,901,split,2.067527481116639e-06,4,0,4
902,902,spyFocus1,2.067527481116639e-06,4,0,4
903,903,spyFocus2,2.067527481116639e-06,4,0,4
904,904,spyReportEnd,2.067527481116639e-06,4,0,4
905,905,spyReportStart,2.067527481116639e-06,4,0,4
906,906,stderr,2.067527481116639e-06,4,0,4
907,907,step,2.067527481116639e-06,4,0,4
908,908,stream,2.067527481116639e-06,4,0,4
909,909,tab1,2.067527481116639e-06,4,0,4
910,910,tab2,2.067527481116639e-06,4,0,4
911,911,tabEl2,2.067527481116639e-06,4,0,4
912,912,tags,2.067527481116639e-06,4,0,4
913,913,toMatchSnapshot,2.067527481116639e-06,4,0,4
914,914,toggleService,2.067527481116639e-06,4,0,4
915,915,v1,2.067527481116639e-06,4,0,4
916,916,v2,2.067527481116639e-06,4,0,4
917,917,RegExp,1.5504691731919526e-06,3,0,3
918,918,hasRedbox,1.5504691731919526e-06,3,0,3
919,919,webdriver,1.5504691731919526e-06,3,0,3
920,920,"""Inner description""",1.5504691731919526e-06,3,0,3
921,921,"""Test description""",1.5504691731919526e-06,3,0,3
922,922,"""b""",1.5504691731919526e-06,3,0,3
923,923,"""http://localhost/helmet""",1.5504691731919526e-06,3,0,3
924,924,"""http://localhost/helmet/component""",1.5504691731919526e-06,3,0,3
925,925,"""http://localhost/helmet/innercomponent""",1.5504691731919526e-06,3,0,3
926,926,"""http://localhost/test.js""",1.5504691731919526e-06,3,0,3
927,927,"""utf-8""",1.5504691731919526e-06,3,0,3
928,928,$4,1.5504691731919526e-06,3,0,3
929,929,"'  <div class=""item"">'",1.5504691731919526e-06,3,0,3
930,930,'#another',1.5504691731919526e-06,3,0,3
931,931,'#data-force-cache',1.5504691731919526e-06,3,0,3
932,932,'#data-no-cache',1.5504691731919526e-06,3,0,3
933,933,'#data-revalidate-cache',1.5504691731919526e-06,3,0,3
934,934,'#myCarousel',1.5504691731919526e-06,3,0,3
935,935,'#now',1.5504691731919526e-06,3,0,3
936,936,'#param',1.5504691731919526e-06,3,0,3
937,937,'#rand',1.5504691731919526e-06,3,0,3
938,938,'#result-page',1.5504691731919526e-06,3,0,3
939,939,'#timestamp',1.5504691731919526e-06,3,0,3
940,940,'#value-1',1.5504691731919526e-06,3,0,3
941,941,'.btn',1.5504691731919526e-06,3,0,3
942,942,'.test',1.5504691731919526e-06,3,0,3
943,943,'.tooltip-inner',1.5504691731919526e-06,3,0,3
944,944,'/variable-revalidate/post-method',1.5504691731919526e-06,3,0,3
945,945,'/variable-revalidate/revalidate-3',1.5504691731919526e-06,3,0,3
946,946,'A1',1.5504691731919526e-06,3,0,3
947,947,'ANOTHER_EVENT',1.5504691731919526e-06,3,0,3
948,948,'Anyone',1.5504691731919526e-06,3,0,3
949,949,'B2',1.5504691731919526e-06,3,0,3
950,950,'COUNT',1.5504691731919526e-06,3,0,3
951,951,'Dashboard/index.fixture.js',1.5504691731919526e-06,3,0,3
952,952,'EV',1.5504691731919526e-06,3,0,3
953,953,'EXISTING.DONE',1.5504691731919526e-06,3,0,3
954,954,"'[href=""/""]'",1.5504691731919526e-06,3,0,3
955,955,'b.b1',1.5504691731919526e-06,3,0,3
956,956,'childActor',1.5504691731919526e-06,3,0,3
957,957,'div',1.5504691731919526e-06,3,0,3
958,958,'edge-light',1.5504691731919526e-06,3,0,3
959,959,'foo2',1.5504691731919526e-06,3,0,3
960,960,'from-middleware',1.5504691731919526e-06,3,0,3
961,961,'haha',1.5504691731919526e-06,3,0,3
962,962,'hehe',1.5504691731919526e-06,3,0,3
963,963,'keyup',1.5504691731919526e-06,3,0,3
964,964,"'link[rel=""preconnect""]'",1.5504691731919526e-06,3,0,3
965,965,'lol',1.5504691731919526e-06,3,0,3
966,966,'mockRendererId',1.5504691731919526e-06,3,0,3
